"api","cum_gor_180","cum_gor_30","cum_gor_365","cum_gor_545","cum_gor_730","cum_gor_90","cum_oil_180","cum_oil_30","cum_oil_365","cum_oil_545","cum_oil_730","cum_oil_90","cum_water_180","cum_water_30","cum_water_365","cum_water_545","cum_water_730","cum_water_90","cum_wc_180","cum_wc_30","cum_wc_365","cum_wc_545","cum_wc_730","cum_wc_90"
"33061023460000","424.67","617.183","481.927","","","394.448","58775","17413","79813","","","35954","36723","10561","53292","","","22678","38.454","37.753","40.038","","","38.679"
"33061020270000","1187.624","1271.377","1186.151","1291.602","","1256.584","28136","9426","40408","51879","","19288","19556","9316","25513","32982","","15268","41.005","49.707","38.702","38.866","","44.183"
"33053047750000","2102.384","1065.028","2067.782","","","1672.891","68868","7935","105957","","","37431","38523","12766","55633","","","24686","35.872","61.669","34.428","","","39.741"
"33053029240000","847.016","486.4","862.887","825.024","795.695","664.149","10171","4044","14003","17008","19466","7548","17675","7303","23880","28735","32940","12659","63.474","64.361","63.036","62.818","62.855","62.647"
"33053045540000","898.746","907.766","973.083","1030.952","","721.657","59069","15374","86934","105681","","37073","29961","12209","39766","46148","","20477","33.653","44.263","31.386","30.395","","35.581"
"33089007960000","509.318","505.893","","","","507.907","47972","9672","","","","32248","54131","12451","","","","34535","53.016","56.281","","","","51.712"
"33053051840000","","","","","","","","9612","","","","","","2269","","","","","","19.098","","","",""
"33053030560000","75.954","62.404","817.357","1051.723","1061.156","62.865","33573","7131","60506","83386","100563","20520","13777","4170","25572","36626","44667","9062","29.096","36.899","29.708","30.519","30.756","30.633"
"33105034290000","","298.447","","","","","","8370","","","","","","19833","","","","","","70.322","","","",""
"33105032640000","","1157.54","","","","1145.55","","17348","","","","48162","","30021","","","","68868","","63.377","","","","58.846"
"33105026220000","2018.885","1731.73","2041.569","2085.631","","1882.011","39397","12767","55065","68048","","26350","44073","12575","65169","84411","","27637","52.801","49.621","54.202","55.366","","51.192"
"33053037940000","1135.976","1291.389","1216.27","1160.345","","1150.391","187261","46220","282883","352890","","112327","30491","15381","39550","43531","","23676","14.003","24.969","12.266","10.981","","17.408"
"33061028490000","","809.591","","","","943.402","","26233","","","","63041","","7675","","","","24079","","22.635","","","","27.639"
"33025015430000","549.817","232.053","590.884","655.715","657.41","453.491","61555","11562","90847","119067","147205","41315","36077","9946","55047","81189","105935","23822","36.952","46.243","37.731","40.543","41.848","36.572"
"33025014280000","1220.643","1479.095","1283.306","","","1228.255","96903","18823","163156","","","61037","46603","14247","68397","","","35089","32.475","43.081","29.538","","","36.503"
"33013016420000","840.579","868.645","936.458","974.113","975.898","741.509","60952","9501","97132","116893","129452","36891","79408","31617","104536","123172","135671","59086","56.575","76.893","51.836","51.308","51.173","61.563"
"33025006860000","591.098","572.159","606.603","660.334","680.131","557.238","13255","2543","31139","46213","58152","7198","2508","473","7692","10870","13652","1343","15.911","15.683","19.809","19.042","19.013","15.724"
"33105033840000","","","","","","","","","","","","","","","","","","","","","","","",""
"33053038140000","1351.244","1380.349","1508.388","1478.021","1487.162","1366.06","83970","22950","125115","149460","171717","58556","83183","34071","111572","137196","161444","63528","49.765","59.752","47.139","47.861","48.458","52.036"
"33007016540000","","1494.253","","","","1490.421","","87","","","","261","","6216","","","","18648","","98.62","","","","98.62"
"33023006590000","801.197","906.645","982.719","1098.357","1174.039","839.629","17877","3010","31017","38899","44312","9821","67632","16473","119133","160234","195074","40469","79.093","84.551","79.343","80.466","81.489","80.471"
"33053049740000","1350.627","1197.79","","","","1306.827","135346","14930","","","","76209","19347","1742","","","","10775","12.507","10.449","","","","12.387"
"33007017770000","389.366","381.116","388.714","389.097","","383.805","25711","7255","43734","53416","","11868","19286","6981","30763","37976","","9982","42.861","49.038","41.294","41.553","","45.684"
"33061010330000","412.951","447.038","439.276","436.659","455.779","417.386","56830","16408","87082","111311","128343","32083","17984","11387","20898","24629","26787","14938","24.038","40.968","19.354","18.118","17.267","31.769"
"33061021300000","581.959","895.329","659.477","682.228","733.955","630.302","27526","4003","42699","54731","64489","14052","18362","5483","25894","31413","36201","12685","40.015","57.801","37.75","36.466","35.953","47.444"
"33061023430000","546.421","588.925","595.84","656.285","","562.211","66220","24217","103041","124615","","44277","8785","5673","12299","14657","","7205","11.713","18.98","10.663","10.524","","13.995"
"33105029620000","776.799","882.262","732.287","","","821.9","49377","18677","70949","","","34986","84724","40846","120745","","","62769","63.179","68.622","62.988","","","64.211"
"33061008170000","1006.536","938.187","1025.806","1039.171","1020.449","968.59","35954","11001","54058","68060","77658","22827","10757","3755","15755","21714","24779","6439","23.029","25.447","22.567","24.187","24.19","22.002"
"33025018360000","825.086","929.782","858.576","","","841.292","66467","19525","100605","","","43306","37066","9913","54875","","","23886","35.801","33.674","35.294","","","35.549"
"33061028760000","","","","","","","","","","","","","","","","","","","","","","","",""
"33009023520000","166.368","141.912","145.129","","","152.056","5572","1360","8110","","","3696","13548","3027","19939","","","8710","70.858","68.999","71.086","","","70.208"
"33053037370000","1452.254","1695.78","1334.207","1280.281","1262.437","1756.018","43763","8530","74753","97199","115822","28416","22870","6000","37688","48451","60373","16296","34.322","41.294","33.518","33.265","34.265","36.447"
"33013017190000","813.541","620.099","","","","860.303","38652","4030","","","","20838","41926","9661","","","","22514","52.032","70.565","","","","51.933"
"33061011450000","865.029","861.474","869.507","873.303","833.641","862.623","67148","14315","111960","150785","201480","39548","18847","6607","28772","37999","49596","12672","21.916","31.579","20.445","20.128","19.753","24.267"
"33023005410000","1148.449","1533.694","1158.498","1172.953","1171.81","1035.814","18343","2775","28442","36241","41866","11085","32667","9841","45508","54527","59954","19360","64.04","78.004","61.539","60.073","58.882","63.59"
"33025016940000","786.326","751.762","809.506","801.444","781.925","763.342","41830","7662","65645","80345","91808","24491","30840","12700","39653","44872","48817","23102","42.438","62.371","37.658","35.835","34.714","48.541"
"33053033930000","864.196","708.104","911.98","890.225","868.766","798.711","62362","18325","96546","120137","138531","40792","105166","38695","155786","192522","221788","76055","62.775","67.862","61.739","61.576","61.553","65.089"
"33053037280000","536.901","886.133","611.55","707.663","767.793","621.452","83386","30922","106320","138949","161429","60061","50425","21346","65931","89546","102773","35924","37.684","40.84","38.276","39.189","38.899","37.427"
"33053037780000","1063.306","579.206","1208.981","1282.338","1359.584","942.671","72205","27056","97722","116736","134030","52521","36705","12722","50938","59497","66855","24604","33.702","31.983","34.265","33.76","33.28","31.901"
"33023011410000","","870.775","","","","1012.387","","12041","","","","37944","","37972","","","","71914","","75.924","","","","65.461"
"33007018150000","554.166","672.106","","","","615.644","10874","2635","","","","5037","44365","15020","","","","24742","80.315","85.075","","","","83.085"
"33025018280000","581.951","621.534","602.025","611.45","","604.031","41354","10532","67351","90413","","23416","19200","1801","35027","50082","","8443","31.707","14.603","34.213","35.647","","26.501"
"33105022860000","2066.477","1609.658","2263.804","2313.259","2235.842","1805.015","15855","5964","22240","26767","31432","11365","22036","6931","35840","45082","50890","15075","58.156","53.75","61.708","62.745","61.818","57.016"
"33023010160000","693.192","345.513","731.539","","","647.944","43040","5638","74901","","","20795","69485","17687","119257","","","39944","61.751","75.829","61.423","","","65.763"
"33053029210000","1109.243","1106.094","1186.934","1209.851","1247.391","1013.106","58521","14949","83896","102406","124293","36166","35355","10888","50711","57334","69669","21395","37.661","42.141","37.673","35.892","35.919","37.169"
"33007017710000","1209.402","930.205","","","","1054.44","22507","5817","","","","14842","27140","12650","","","","20438","54.666","68.501","","","","57.931"
"33053056930000","","","","","","","","","","","","","","","","","","","","","","","",""
"33105019480000","1275.319","32.877","1412.881","1421.292","1390.241","1051.237","13715","1825","21023","27729","49759","8041","38777","15496","50970","62401","84646","29277","73.872","89.464","70.799","69.234","62.978","78.453"
"33053041830000","1800.787","1815.656","1965.816","1978.426","","1809.561","82299","21129","135003","164783","","50662","32200","11969","52071","73174","","20976","28.123","36.162","27.834","30.751","","29.281"
"33061023930000","1106.196","1170.839","1102.265","","","1121.294","65869","23929","93346","","","43176","36446","18004","49424","","","27721","35.621","42.935","34.618","","","39.1"
"33025013650000","473.151","532.478","477.301","480.36","486.526","496.141","82331","19028","132055","171636","212710","48333","32153","11310","46801","60455","73281","21726","28.085","37.28","26.167","26.048","25.624","31.011"
"33061009020000","447.307","448.038","452.274","466.334","479.347","443.577","77468","21179","124922","163861","196561","48030","3451","1999","4284","4944","5284","2883","4.265","8.625","3.316","2.929","2.618","5.663"
"33025014430000","413.554","260.894","441.285","444.824","444.914","347.967","68939","19828","105594","139716","166149","35512","29632","9467","43557","54741","63247","16277","30.062","32.316","29.203","28.151","27.571","31.429"
"33025023120000","634.426","765.343","","","","523.919","70667","2770","","","","28680","57883","6252","","","","26219","45.028","69.297","","","","47.759"
"33061021990000","663.59","1179.775","584.854","","","747.296","42032","8010","81581","","","24317","52025","20382","78895","","","32200","55.312","71.788","49.163","","","56.974"
"33025015730000","669.48","703.971","674.874","699.853","","646.769","67067","22839","109416","139132","","46638","75543","31589","125972","167202","","54477","52.972","58.038","53.517","54.582","","53.876"
"33023011780000","","820.266","","","","728.974","","6237","","","","23518","","25914","","","","57589","","80.601","","","","71.004"
"33025008640000","438.618","393.263","456.019","499.893","529.583","413.023","28013","9055","41757","60763","74638","18321","3007","918","4768","8115","10014","1940","9.694","9.205","10.248","11.782","11.83","9.575"
"33105017890000","626.057","917.89","542.011","576.42","636.236","781.445","40089","12191","66399","85939","101530","27151","47161","19663","72517","91341","109678","33679","54.053","61.729","52.202","51.524","51.929","55.366"
